156	94.3144	58.4253
157	94.114	58.4297
158	93.9159	58.4337
159	93.7197	58.4375
160	93.5255	58.4409
161	93.333	58.4441
162	93.1421	58.447
163	92.9526	58.4497
164	92.7644	58.4521
165	92.5774	58.4544
166	92.3914	58.4564
167	92.2063	58.4583
168	92.022	58.46
169	91.8384	58.4616
170	91.6555	58.4631
171	91.4731	58.4644
172	91.2912	58.4656
173	91.1097	58.4667
174	90.9286	58.4677
175	90.7479	58.4686
176	90.5676	58.4695
177	90.3876	58.4702
178	90.208	58.4709
179	90.0288	58.4716
180	89.8499	58.4721
181	89.6715	58.4727
182	89.4936	58.4732
183	89.3163	58.4736
184	89.1395	58.474
185	88.9635	58.4744
186	88.7882	58.4747
187	88.6137	58.475
188	88.4401	58.4753
189	88.2675	58.4755
190	88.0961	58.4758
191	87.9258	58.476
192	87.7567	58.4762
193	87.5891	58.4763
194	87.4229	58.4765
195	87.2582	58.4766
196	87.0952	58.4768
197	86.9339	58.4769
198	86.7745	58.477
199	86.6169	58.4771
200	86.4613	58.4772
201	86.3077	58.4773
202	86.1562	58.4773
203	86.007	58.4774
204	85.8599	58.4774
205	85.7152	58.4775
206	85.5727	58.4775
207	85.4327	58.4776
208	85.295	58.4776
209	85.1598	58.4777
210	85.027	58.4777
211	84.8967	58.4777
212	84.7689	58.4777
213	84.6436	58.4778
214	84.5207	58.4778
215	84.4002	58.4778
216	84.2822	58.4778
217	84.1666	58.4778
218	84.0534	58.4778
219	83.9426	58.4778
220	83.834	58.4779
221	83.7277	58.4779
222	83.6237	58.4779
223	83.5218	58.4779
224	83.422	58.4779
225	83.3243	58.4779
226	83.2285	58.4779
227	83.1348	58.4779
228	83.0429	58.4779
229	82.9528	58.4779
230	82.8645	58.4779
231	82.7779	58.4779
232	82.6929	58.4779
233	82.6095	58.4779
234	82.5275	58.4779
235	82.4471	58.4779
236	82.368	58.4779
237	82.2903	58.4779
238	82.2139	58.4779
239	82.1387	58.4779
240	82.0647	58.4779
241	81.9918	58.4779
242	81.92	58.4779
243	81.8493	58.4779
244	81.7796	58.4779
245	81.7108	58.4779
246	81.643	58.4779
247	81.5761	58.4779
248	81.5101	58.4779
249	81.445	58.4779
250	81.3807	58.4779
251	81.3171	58.4779
252	81.2544	58.4779
253	81.1925	58.4779
254	81.1313	58.4779
255	81.0709	58.4779
256	81.0112	58.4779
257	80.9522	58.4779
258	80.8939	58.4779
259	80.8363	58.4779
260	80.7794	58.4779
261	80.7232	58.4779
262	80.6677	58.4779
263	80.6129	58.4779
264	80.5588	58.4779
265	80.5053	58.4779
266	80.4525	58.4779
267	80.4003	58.4779
268	80.3488	58.4779
269	80.298	58.4779
270	80.2478	58.4779
271	80.1983	58.4779
272	80.1494	58.4779
273	80.1012	58.4779
274	80.0536	58.4779
275	80.0066	58.4779
276	79.9603	58.4779
277	79.9146	58.4779
278	79.8695	58.4779
279	79.8251	58.4779
280	79.7812	58.4779
281	79.738	58.4779
282	79.6953	58.4779
283	79.6533	58.4779
284	79.6118	58.4779
285	79.5709	58.4779
286	79.5306	58.4779
287	79.4908	58.4779
288	79.4516	58.4779
289	79.413	58.4779
290	79.3748	58.4779
291	79.3372	58.4779
292	79.3002	58.4779
293	79.2636	58.4779
294	79.2276	58.4779
295	79.192	58.4779
296	79.157	58.4779
297	79.1224	58.4779
298	79.0883	58.4779
299	79.0546	58.4779
300	79.0214	58.4779
301	78.9887	58.4779
302	78.9564	58.4779
303	78.9245	58.4779
304	78.8931	58.4779
305	78.8621	58.4779
306	78.8314	58.4779
307	78.8012	58.4779
308	78.7714	58.4779
309	78.742	58.4779
310	78.713	58.4779
311	78.6843	58.4779
312	78.6561	58.4779
313	78.6281	58.4779
314	78.6006	58.4779
315	78.5734	58.4779
316	78.5466	58.4779
317	78.5201	58.4779
318	78.494	58.4779
319	78.4682	58.4779
320	78.4427	58.4779
321	78.4176	58.4779
322	78.3928	58.4779
323	78.3683	58.4779
324	78.3441	58.4779
325	78.3203	58.4779
326	78.2967	58.4779
327	78.2735	58.4779
328	78.2506	58.4779
329	78.228	58.4779
330	78.2057	58.4779
331	78.1837	58.4779
332	78.162	58.4779
333	78.1405	58.4779
334	78.1194	58.4779
335	78.0985	58.4779
336	78.078	58.4779
337	78.0577	58.4779
338	78.0377	58.4779
339	78.0179	58.4779
340	77.9985	58.4779
341	77.9793	58.4779
342	77.9604	58.4779
343	77.9417	58.4779
344	77.9233	58.4779
345	77.9052	58.4779
346	77.8873	58.4779
347	77.8697	58.4779
348	77.8523	58.4779
349	77.8352	58.4779
350	77.8184	58.4779
351	77.8017	58.4779
352	77.7854	58.4779
353	77.7693	58.4779
354	77.7534	58.4779
355	77.7377	58.4779
356	77.7223	58.4779
357	77.7072	58.4779
358	77.6922	58.4779
359	77.6775	58.4779
360	77.663	58.4779
361	77.6488	58.4779
362	77.6348	58.4779
363	77.621	58.4779
364	77.6074	58.4779
365	77.594	58.4779
366	77.5809	58.4779
367	77.5679	58.4779
368	77.5552	58.4779
369	77.5427	58.4779
370	77.5304	58.4779
371	77.5183	58.4779
372	77.5064	58.4779
373	77.4947	58.4779
374	77.4832	58.4779
375	77.4719	58.4779
376	77.4609	58.4779
377	77.45	58.4779
378	77.4392	58.4779
379	77.4287	58.4779
380	77.4184	58.4779
381	77.4083	58.4779
382	77.3983	58.4779
383	77.3885	58.4779
384	77.3789	58.4779
385	77.3695	58.4779
386	77.3602	58.4779
387	77.3511	58.4779
388	77.3422	58.4779
389	77.3334	58.4779
390	77.3248	58.4779
391	77.3164	58.4779
392	77.3081	58.4779
393	77.3	58.4779
394	77.292	58.4779
395	77.2842	58.4779
396	77.2765	58.4779
397	77.269	58.4779
398	77.2616	58.4779
399	77.2543	58.4779
400	77.2472	58.4779
401	77.2402	58.4779
402	77.2333	58.4779
403	77.2265	58.4779
404	77.2199	58.4779
405	77.2134	58.4779
406	77.207	58.4779
407	77.2007	58.4779
408	77.1946	58.4779
409	77.1885	58.4779
410	77.1826	58.4779
411	77.1767	58.4779
412	77.171	58.4779
413	77.1653	58.4779
414	77.1598	58.4779
415	77.1543	58.4779
416	77.1489	58.4779
417	77.1437	58.4779
418	77.1385	58.4779
419	77.1333	58.4779
420	77.1283	58.4779
421	77.1234	58.4779
422	77.1185	58.4779
423	77.1137	58.4779
424	77.109	58.4779
425	77.1044	58.4779
426	77.0998	58.4779
427	77.0953	58.4779
428	77.0909	58.4779
429	77.0866	58.4779
430	77.0823	58.4779
431	77.0781	58.4779
432	77.0739	58.4779
433	77.0699	58.4779
434	77.0659	58.4779
435	77.0619	58.4779
436	77.058	58.4779
437	77.0542	58.4779
438	77.0505	58.4779
439	77.0468	58.4779
440	77.0431	58.4779
441	77.0396	58.4779
442	77.0361	58.4779
443	77.0326	58.4779
444	77.0292	58.4779
445	77.0259	58.4779
446	77.0226	58.4779
447	77.0194	58.4779
448	77.0162	58.4779
449	77.0131	58.4779
450	77.0101	58.4779
451	77.0071	58.4779
452	77.0041	58.4779
453	77.0012	58.4779
454	76.9984	58.4779
455	76.9957	58.4779
456	76.9929	58.4779
457	76.9903	58.4779
458	76.9877	58.4779
459	76.9851	58.4779
460	76.9826	58.4779
461	76.9802	58.4779
462	76.9778	58.4779
463	76.9754	58.4779
464	76.9731	58.4779
465	76.9709	58.4779
466	76.9687	58.4779
467	76.9665	58.4779
468	76.9645	58.4779
469	76.9624	58.4779
470	76.9604	58.4779
471	76.9585	58.4779
472	76.9566	58.4779
473	76.9548	58.4779
474	76.953	58.4779
475	76.9512	58.4779
476	76.9495	58.4779
477	76.9479	58.4779
478	76.9463	58.4779
479	76.9447	58.4779
480	76.9432	58.4779
481	76.9418	58.4779
482	76.9404	58.4779
483	76.939	58.4779
484	76.9377	58.4779
485	76.9364	58.4779
486	76.9352	58.4779
487	76.934	58.4779
488	76.9329	58.4779
489	76.9318	58.4779
490	76.9307	58.4779
491	76.9297	58.4779
492	76.9287	58.4779
493	76.9278	58.4779
494	76.927	58.4779
495	76.9261	58.4779
496	76.9253	58.4779
497	76.9246	58.4779
498	76.9239	58.4779
499	76.9232	58.4779
500	76.9226	58.4779
501	76.922	58.4779
502	76.9215	58.4779
503	76.921	58.4779
504	76.9205	58.4779
505	76.9201	58.4779
506	76.9198	58.4779
507	76.9194	58.4779
508	76.9191	58.4779
509	76.9189	58.4779
510	76.9186	58.4779
511	76.9185	58.4779
512	76.9183	58.4779
513	76.9182	58.4779
514	76.9182	58.4779
515	76.9181	58.4779
516	76.9181	58.4779
517	76.9182	58.4779
518	76.9183	58.4779
519	76.9184	58.4779
520	76.9185	58.4779
521	76.9187	58.4779
522	76.919	58.4779
523	76.9192	58.4779
524	76.9195	58.4779
525	76.9198	58.4779
526	76.9202	58.4779
527	76.9206	58.4779
528	76.921	58.4779
529	76.9215	58.4779
530	76.922	58.4779
531	76.9225	58.4779
532	76.9231	58.4779
533	76.9236	58.4779
534	76.9243	58.4779
535	76.9249	58.4779
536	76.9256	58.4779
537	76.9263	58.4779
538	76.927	58.4779
539	76.9278	58.4779
540	76.9286	58.4779
541	76.9294	58.4779
542	76.9303	58.4779
543	76.9312	58.4779
544	76.9321	58.4779
545	76.933	58.4779
546	76.934	58.4779
547	76.9349	58.4779
548	76.9359	58.4779
549	76.937	58.4779
550	76.938	58.4779
551	76.9391	58.4779
552	76.9402	58.4779
553	76.9413	58.4779
554	76.9425	58.4779
555	76.9436	58.4779
556	76.9448	58.4779
557	76.946	58.4779
558	76.9473	58.4779
559	76.9485	58.4779
560	76.9498	58.4779
561	76.951	58.4779
562	76.9523	58.4779
563	76.9536	58.4779
564	76.955	58.4779
565	76.9563	58.4779
566	76.9577	58.4779
567	76.9591	58.4779
568	76.9604	58.4779
569	76.9618	58.4779
570	76.9633	58.4779
571	76.9647	58.4779
572	76.9661	58.4779
573	76.9676	58.4779
574	76.969	58.4779
575	76.9705	58.4779
576	76.972	58.4779
577	76.9734	58.4779
578	76.9749	58.4779
579	76.9764	58.4779
580	76.9779	58.4779
581	76.9794	58.4779
582	76.9809	58.4779
583	76.9825	58.4779
584	76.984	58.4779
585	76.9855	58.4779
586	76.987	58.4779
587	76.9885	58.4779
588	76.9901	58.4779
589	76.9916	58.4779
590	76.9931	58.4779
591	76.9947	58.4779
592	76.9962	58.4779
593	76.9977	58.4779
594	76.9992	58.4779
595	77.0007	58.4779
596	77.0023	58.4779
597	77.0038	58.4779
598	77.0053	58.4779
599	77.0068	58.4779
600	77.0082	58.4779
601	77.0097	58.4779
602	77.0112	58.4779
603	77.0127	58.4779
604	77.0141	58.4779
605	77.0156	58.4779
606	77.017	58.4779
607	77.0184	58.4779
608	77.0199	58.4779
609	77.0213	58.4779
610	77.0227	58.4779
611	77.024	58.4779
612	77.0254	58.4779
613	77.0268	58.4779
614	77.0281	58.4779
615	77.0294	58.4779
616	77.0307	58.4779
617	77.032	58.4779
618	77.0333	58.4779
619	77.0346	58.4779
620	77.0358	58.4779
621	77.037	58.4779
622	77.0382	58.4779
623	77.0394	58.4779
624	77.0406	58.4779
625	77.0417	58.4779
626	77.0429	58.4779
627	77.044	58.4779
628	77.0451	58.4779
629	77.0461	58.4779
630	77.0472	58.4779
631	77.0482	58.4779
632	77.0492	58.4779
633	77.0501	58.4779
634	77.0511	58.4779
635	77.052	58.4779
636	77.0529	58.4779
637	77.0538	58.4779
638	77.0547	58.4779
639	77.0555	58.4779
640	77.0563	58.4779
641	77.0571	58.4779
642	77.0578	58.4779
643	77.0585	58.4779
644	77.0592	58.4779
645	77.0599	58.4779
646	77.0605	58.4779
647	77.0611	58.4779
648	77.0617	58.4779
649	77.0622	58.4779
650	77.0628	58.4779
651	77.0632	58.4779
652	77.0637	58.4779
653	77.0641	58.4779
654	77.0645	58.4779
655	77.0649	58.4779
656	77.0652	58.4779
657	77.0655	58.4779
658	77.0658	58.4779
659	77.066	58.4779
660	77.0662	58.4779
661	77.0664	58.4779
662	77.0665	58.4779
663	77.0666	58.4779
664	77.0667	58.4779
665	77.0667	58.4779
666	77.0667	58.4779
667	77.0667	58.4779
668	77.0666	58.4779
669	77.0665	58.4779
670	77.0664	58.4779
671	77.0662	58.4779
672	77.066	58.4779
673	77.0657	58.4779
674	77.0654	58.4779
675	77.0651	58.4779
676	77.0647	58.4779
677	77.0643	58.4779
678	77.0638	58.4779
679	77.0633	58.4779
680	77.0628	58.4779
681	77.0622	58.4779
682	77.0616	58.4779
683	77.061	58.4779
684	77.0603	58.4779
685	77.0595	58.4779
686	77.0588	58.4779
687	77.0579	58.4779
688	77.0571	58.4779
689	77.0562	58.4779
690	77.0552	58.4779
691	77.0542	58.4779
692	77.0532	58.4779
693	77.0521	58.4779
694	77.051	58.4779
695	77.0498	58.4779
696	77.0486	58.4779
697	77.0473	58.4779
698	77.046	58.4779
699	77.0446	58.4779
700	77.0432	58.4779
701	77.0418	58.4779
702	77.0403	58.4779
703	77.0387	58.4779
704	77.0371	58.4779
705	77.0355	58.4779
706	77.0338	58.4779
707	77.032	58.4779
708	77.0302	58.4779
709	77.0284	58.4779
710	77.0265	58.4779
711	77.0246	58.4779
712	77.0226	58.4779
713	77.0205	58.4779
714	77.0184	58.4779
715	77.0163	58.4779
716	77.0141	58.4779
717	77.0118	58.4779
718	77.0095	58.4779
719	77.0072	58.4779
720	77.0048	58.4779
721	77.0023	58.4779
722	76.9998	58.4779
723	76.9972	58.4779
724	76.9946	58.4779
725	76.9919	58.4779
726	76.9892	58.4779
727	76.9864	58.4779
728	76.9836	58.4779
729	76.9807	58.4779
730	76.9778	58.4779
731	76.9748	58.4779
732	76.9718	58.4779
733	76.9687	58.4779
734	76.9655	58.4779
735	76.9623	58.4779
736	76.9591	58.4779
737	76.9558	58.4779
738	76.9525	58.4779
739	76.9491	58.4779
740	76.9457	58.4779
741	76.9422	58.4779
742	76.9386	58.4779
743	76.935	58.4779
744	76.9314	58.4779
745	76.9277	58.4779
746	76.924	58.4779
747	76.9203	58.4779
748	76.9165	58.4779
749	76.9126	58.4779
750	76.9087	58.4779
751	76.9048	58.4779
752	76.9008	58.4779
753	76.8968	58.4779
754	76.8928	58.4779
755	76.8887	58.4779
756	76.8846	58.4779
757	76.8804	58.4779
758	76.8762	58.4779
759	76.872	58.4779
760	76.8678	58.4779
761	76.8635	58.4779
762	76.8592	58.4779
763	76.8549	58.4779
764	76.8505	58.4779
765	76.8461	58.4779
766	76.8417	58.4779
767	76.8373	58.4779
768	76.8329	58.4779
769	76.8284	58.4779
770	76.8239	58.4779
771	76.8195	58.4779
772	76.815	58.4779
773	76.8104	58.4779
774	76.8059	58.4779
775	76.8014	58.4779
776	76.7969	58.4779
777	76.7923	58.4779
778	76.7878	58.4779
779	76.7832	58.4779
780	76.7787	58.4779
781	76.7741	58.4779
782	76.7696	58.4779
783	76.765	58.4779
784	76.7605	58.4779
785	76.756	58.4779
786	76.7514	58.4779
787	76.7469	58.4779
788	76.7424	58.4779
789	76.7379	58.4779
790	76.7334	58.4779
791	76.7289	58.4779
792	76.7245	58.4779
793	76.72	58.4779
794	76.7156	58.4779
795	76.7112	58.4779
796	76.7068	58.4779
797	76.7024	58.4779
798	76.698	58.4779
799	76.6937	58.4779
800	76.6894	58.4779
801	76.6851	58.4779
802	76.6808	58.4779
803	76.6765	58.4779
804	76.6723	58.4779
805	76.6681	58.4779
806	76.6639	58.4779
807	76.6597	58.4779
808	76.6555	58.4779
809	76.6514	58.4779
810	76.6473	58.4779
811	76.6432	58.4779
812	76.6391	58.4779
813	76.6351	58.4779
814	76.6311	58.4779
815	76.6271	58.4779
816	76.6231	58.4779
817	76.6191	58.4779
818	76.6152	58.4779
819	76.6112	58.4779
820	76.6073	58.4779
821	76.6034	58.4779
822	76.5995	58.4779
823	76.5957	58.4779
824	76.5918	58.4779
825	76.588	58.4779
826	76.5841	58.4779
827	76.5803	58.4779
828	76.5764	58.4779
829	76.5726	58.4779
830	76.5688	58.4779
831	76.565	58.4779
832	76.5611	58.4779
833	76.5573	58.4779
834	76.5534	58.4779
835	76.5496	58.4779
836	76.5457	58.4779
837	76.5418	58.4779
838	76.5379	58.4779
839	76.534	58.4779
840	76.53	58.4779
841	76.526	58.4779
842	76.522	58.4779
843	76.5179	58.4779
844	76.5138	58.4779
845	76.5097	58.4779
846	76.5055	58.4779
847	76.5012	58.4779
848	76.4969	58.4779
849	76.4926	58.4779
850	76.4882	58.4779
851	76.4837	58.4779
852	76.4791	58.4779
853	76.4744	58.4779
854	76.4697	58.4779
855	76.4649	58.4779
856	76.46	58.4779
857	76.455	58.4779
858	76.4499	58.4779
859	76.4447	58.4779
860	76.4394	58.4779
861	76.4341	58.4779
862	76.4286	58.4779
863	76.423	58.4779
864	76.4172	58.4779
865	76.4114	58.4779
866	76.4055	58.4779
867	76.3994	58.4779
868	76.3932	58.4779
869	76.3869	58.4779
870	76.3805	58.4779
871	76.374	58.4779
872	76.3674	58.4779
873	76.3606	58.4779
874	76.3538	58.4779
875	76.3468	58.4779
876	76.3398	58.4779
877	76.3326	58.4779
878	76.3254	58.4779
879	76.318	58.4779
880	76.3106	58.4779
881	76.3032	58.4779
882	76.2956	58.4779
883	76.288	58.4779
884	76.2804	58.4779
885	76.2727	58.4779
886	76.265	58.4779
887	76.2572	58.4779
888	76.2495	58.4779
889	76.2417	58.4779
890	76.2339	58.4779
891	76.2261	58.4779
892	76.2184	58.4779
893	76.2107	58.4779
894	76.203	58.4779
895	76.1953	58.4779
896	76.1877	58.4779
897	76.1801	58.4779
898	76.1726	58.4779
899	76.1652	58.4779
900	76.1578	58.4779
901	76.1505	58.4779
902	76.1432	58.4779
903	76.136	58.4779
904	76.129	58.4779
905	76.122	58.4779
906	76.115	58.4779
907	76.1082	58.4779
908	76.1015	58.4779
909	76.0948	58.4779
910	76.0882	58.4779
911	76.0817	58.4779
912	76.0753	58.4779
913	76.069	58.4779
914	76.0628	58.4779
915	76.0566	58.4779
916	76.0506	58.4779
917	76.0446	58.4779
918	76.0387	58.4779
919	76.0329	58.4779
920	76.0271	58.4779
921	76.0214	58.4779
922	76.0159	58.4779
923	76.0103	58.4779
924	76.0049	58.4779
925	75.9995	58.4779
926	75.9942	58.4779
927	75.989	58.4779
928	75.9838	58.4779
929	75.9787	58.4779
930	75.9737	58.4779
931	75.9687	58.4779
932	75.9638	58.4779
933	75.959	58.4779
934	75.9542	58.4779
935	75.9494	58.4779
936	75.9447	58.4779
937	75.9401	58.4779
938	75.9355	58.4779
939	75.931	58.4779
940	75.9265	58.4779
941	75.922	58.4779
942	75.9176	58.4779
943	75.9133	58.4779
944	75.909	58.4779
945	75.9047	58.4779
946	75.9005	58.4779
947	75.8963	58.4779
948	75.8921	58.4779
949	75.888	58.4779
950	75.8839	58.4779
951	75.8799	58.4779
952	75.8758	58.4779
953	75.8718	58.4779
954	75.8679	58.4779
955	75.8639	58.4779
956	75.86	58.4779
957	75.8561	58.4779
958	75.8523	58.4779
959	75.8484	58.4779
960	75.8446	58.4779
961	75.8408	58.4779
962	75.837	58.4779
963	75.8332	58.4779
964	75.8295	58.4779
965	75.8257	58.4779
966	75.822	58.4779
967	75.8183	58.4779
968	75.8146	58.4779
969	75.8109	58.4779
970	75.8072	58.4779
971	75.8036	58.4779
972	75.7999	58.4779
973	75.7962	58.4779
974	75.7926	58.4779
975	75.7889	58.4779
976	75.7853	58.4779
977	75.7816	58.4779
978	75.778	58.4779
979	75.7743	58.4779
980	75.7707	58.4779
981	75.767	58.4779
982	75.7634	58.4779
983	75.7597	58.4779
984	75.7561	58.4779
985	75.7524	58.4779
986	75.7487	58.4779
987	75.745	58.4779
988	75.7414	58.4779
989	75.7377	58.4779
990	75.734	58.4779
991	75.7302	58.4779
992	75.7265	58.4779
993	75.7228	58.4779
994	75.719	58.4779
995	75.7152	58.4779
996	75.7115	58.4779
997	75.7077	58.4779
998	75.7038	58.4779
999	75.7	58.4779
1000	75.6962	58.4779
1001	75.6923	58.4779
1002	75.6884	58.4779
1003	75.6845	58.4779
1004	75.6806	58.4779
1005	75.6767	58.4779
1006	75.6727	58.4779
1007	75.6688	58.4779
1008	75.6648	58.4779
1009	75.6608	58.4779
1010	75.6568	58.4779
1011	75.6527	58.4779
1012	75.6486	58.4779
1013	75.6446	58.4779
1014	75.6405	58.4779
1015	75.6363	58.4779
1016	75.6322	58.4779
1017	75.6281	58.4779
1018	75.6239	58.4779
1019	75.6197	58.4779
1020	75.6155	58.4779
1021	75.6113	58.4779
1022	75.6071	58.4779
1023	75.6029	58.4779
1024	75.5986	58.4779
1025	75.5944	58.4779
1026	75.5902	58.4779
1027	75.5859	58.4779
1028	75.5817	58.4779
1029	75.5774	58.4779
1030	75.5732	58.4779
1031	75.569	58.4779
1032	75.5648	58.4779
1033	75.5606	58.4779
1034	75.5564	58.4779
1035	75.5522	58.4779
1036	75.5481	58.4779
1037	75.544	58.4779
1038	75.5399	58.4779
1039	75.5359	58.4779
1040	75.5319	58.4779
1041	75.528	58.4779
1042	75.5241	58.4779
1043	75.5202	58.4779
1044	75.5164	58.4779
1045	75.5126	58.4779
1046	75.5089	58.4779
1047	75.5052	58.4779
1048	75.5016	58.4779
1049	75.498	58.4779
1050	75.4945	58.4779
1051	75.491	58.4779
1052	75.4876	58.4779
1053	75.4842	58.4779
1054	75.4808	58.4779
1055	75.4775	58.4779
1056	75.4742	58.4779
1057	75.471	58.4779
1058	75.4678	58.4779
1059	75.4646	58.4779
1060	75.4614	58.4779
1061	75.4583	58.4779
1062	75.4551	58.4779
1063	75.452	58.4779
1064	75.4489	58.4779
1065	75.4457	58.4779
1066	75.4426	58.4779
1067	75.4394	58.4779
1068	75.4363	58.4779
1069	75.4331	58.4779
1070	75.4298	58.4779
1071	75.4265	58.4779
1072	75.4232	58.4779
1073	75.4199	58.4779
1074	75.4164	58.4779
1075	75.4129	58.4779
1076	75.4094	58.4779
1077	75.4058	58.4779
1078	75.4021	58.4779
1079	75.3983	58.4779
1080	75.3945	58.4779
1081	75.3906	58.4779
1082	75.3867	58.4779
1083	75.3827	58.4779
1084	75.3787	58.4779
1085	75.3747	58.4779
1086	75.3707	58.4779
1087	75.3668	58.4779
1088	75.363	58.4779
1089	75.3593	58.4779
1090	75.3557	58.4779
1091	75.3518	58.4779
1092	75.3467	58.4779
1093	75.3428	58.4779
1094	75.3408	58.4779
1095	75.3396	58.4779
1096	75.3414	58.4779
1097	75.3449	58.4779
1098	75.349	58.4779
1099	75.3537	58.4779
1100	75.3591	58.4779
1101	75.3654	58.4779
1102	75.3723	58.4779
1103	75.3798	58.4779
1104	75.3877	58.4779
1105	75.3957	58.4779
1106	75.4038	58.4779
1107	75.4117	58.4779
1108	75.4195	58.4779
1109	75.427	58.4779
1110	75.4342	58.4779
1111	75.441	58.4779
1112	75.4473	58.4779
1113	75.4532	58.4779
1114	75.4586	58.4779
1115	75.4634	58.4779
1116	75.4677	58.4779
1117	75.4714	58.4779
1118	75.4746	58.4779
1119	75.4771	58.4779
1120	75.4791	58.4779
1121	75.4804	58.4779
1122	75.4811	58.4779
1123	75.4811	58.4779
1124	75.4805	58.4779
1125	75.4792	58.4779
1126	75.4772	58.4779
1127	75.4746	58.4779
1128	75.4713	58.4779
1129	75.4673	58.4779
1130	75.4627	58.4779
1131	75.4574	58.4779
1132	75.4514	58.4779
1133	75.4447	58.4779
1134	75.4375	58.4779
1135	75.4296	58.4779
1136	75.4211	58.4779
1137	75.412	58.4779
1138	75.4023	58.4779
1139	75.3921	58.4779
1140	75.3814	58.4779
1141	75.3702	58.4779
1142	75.3585	58.4779
1143	75.3464	58.4779
1144	75.3339	58.4779
1145	75.321	58.4779
1146	75.3078	58.4779
1147	75.2943	58.4779
1148	75.2805	58.4779
1149	75.2665	58.4779
1150	75.2524	58.4779
1151	75.2383	58.4779
1152	75.2241	58.4779
1153	75.21	58.4779
1154	75.1961	58.4779
1155	75.1825	58.4779
1156	75.1693	58.4779
1157	75.1567	58.4779
1158	75.1447	58.4779
1159	75.1334	58.4779
1160	75.123	58.4779
1161	75.1135	58.4779
1162	75.1049	58.4779
1163	75.0972	58.4779
1164	75.0904	58.4779
1165	75.0845	58.4779
1166	75.0793	58.4779
1167	75.0748	58.4779
1168	75.0709	58.4779
1169	75.0675	58.4779
1170	75.0644	58.4779
1171	75.0616	58.4779
1172	75.059	58.4779
1173	75.0565	58.4779
1174	75.054	58.4779
